id,ok,issues,query,expected_intent,actual_intent,expected_products_include,must_not_prioritize,answer,top_products
T0306,True,,čo potrebujem na kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0307,True,,čo kúpiť k kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0308,True,,doplnky k kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0309,True,,ingrediencie na kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0310,True,,chcem variť kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0311,True,,čo mi odporúčate k kimchi,related_products,related_products,gochujang | rybacia omáčka | ryžová múka | čili | cesnak | zázvor,hotové kimchi,,Čili pasta Gochujang Ofood DAESANG 500g | Červená čili paprika pálivá mletá LIM GA NE 1000g | Červená čili paprika pálivá mletá LIM GA NE 500g | Rybacia omáčka 40N THUAN PHAT 620ml | Ryžová múka COCK BRAND 400 g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | BIO Ramen Japonské cestoviny HAKUBAKU 270g
T0312,True,,čo sa hodí k ramen?,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0313,True,,co sa hodi k ramen?,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0314,True,,súvisiace produkty s ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0315,True,,čo potrebujem na ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0316,True,,čo kúpiť k ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0317,True,,doplnky k ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0318,True,,ingrediencie na ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0319,True,,chcem variť ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0320,True,,čo mi odporúčate k ramen,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0321,True,,čo sa hodí k sushi?,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0322,True,,co sa hodi k sushi?,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0323,True,,súvisiace produkty s sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0324,True,,čo potrebujem na sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0325,True,,čo kúpiť k sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0326,True,,doplnky k sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0327,True,,ingrediencie na sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0328,True,,chcem variť sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0329,True,,čo mi odporúčate k sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0330,True,,čo sa hodí k pho?,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0331,True,,co sa hodi k pho?,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0332,True,,súvisiace produkty s pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0333,True,,čo potrebujem na pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0334,True,,čo kúpiť k pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0335,True,,doplnky k pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0336,True,,ingrediencie na pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0337,True,,chcem variť pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0338,True,,čo mi odporúčate k pho,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0339,True,,čo sa hodí k pad thai?,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0340,True,,co sa hodi k pad thai?,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0341,True,,súvisiace produkty s pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0342,True,,čo potrebujem na pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0343,True,,čo kúpiť k pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0344,True,,doplnky k pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0345,True,,ingrediencie na pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0346,True,,chcem variť pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0347,True,,čo mi odporúčate k pad thai,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0348,True,,čo sa hodí k kari?,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0349,True,,co sa hodi k kari?,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0350,True,,súvisiace produkty s kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0351,True,,čo potrebujem na kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0352,True,,čo kúpiť k kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0353,True,,doplnky k kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
